weight_norm/fc.0.weight,weight_norm/gru.weight_ih_l0,weight_norm/gru.bias_hh_l1,weight_norm/gru.weight_ih_l1,weight_norm/gru.bias_ih_l0,weight_norm/gru.weight_hh_l1,step,weight_norm/fc.3.bias,weight_norm/gru.bias_hh_l0,weight_norm/fc.0.bias,weight_norm/gru.bias_ih_l1,weight_norm/fc.3.weight,epoch,weight_norm/gru.weight_hh_l0,train_loss,train_loss_epoch,val_loss
,,,,,,2589,,,,,,2,,0.0,,
,,,,,,2594,,,,,,2,,0.0,,
,,,,,,2599,,,,,,2,,0.0,,
,,,,,,2604,,,,,,2,,0.0,,
,,,,,,2609,,,,,,2,,0.0,,
,,,,,,2614,,,,,,2,,0.0,,
,,,,,,2619,,,,,,2,,0.0,,
,,,,,,2624,,,,,,2,,0.0,,
,,,,,,2629,,,,,,2,,0.0,,
,,,,,,2634,,,,,,2,,0.0,,
,,,,,,2639,,,,,,2,,0.0,,
,,,,,,2644,,,,,,2,,0.0,,
,,,,,,2645,,,,,,2,,,0.0,
,,,,,,2649,,,,,,3,,0.0,,
,,,,,,2654,,,,,,3,,0.0,,
,,,,,,2659,,,,,,3,,0.0,,
,,,,,,2664,,,,,,3,,0.0,,
,,,,,,2669,,,,,,3,,0.0,,
,,,,,,2674,,,,,,3,,0.0,,
,,,,,,2679,,,,,,3,,0.0,,
,,,,,,2684,,,,,,3,,0.0,,
,,,,,,2689,,,,,,3,,0.0,,
,,,,,,2694,,,,,,3,,0.0,,
,,,,,,2699,,,,,,3,,0.0,,
,,,,,,2704,,,,,,3,,0.0,,
,,,,,,2709,,,,,,3,,0.0,,
,,,,,,2714,,,,,,3,,0.0,,
,,,,,,2719,,,,,,3,,0.0,,
,,,,,,2724,,,,,,3,,0.0,,
,,,,,,2729,,,,,,3,,0.0,,
,,,,,,2734,,,,,,3,,0.0,,
,,,,,,2739,,,,,,3,,0.0,,
,,,,,,2744,,,,,,3,,0.0,,
,,,,,,2749,,,,,,3,,0.0,,
,,,,,,2754,,,,,,3,,0.0,,
,,,,,,2759,,,,,,3,,0.0,,
,,,,,,2764,,,,,,3,,0.0,,
,,,,,,2769,,,,,,3,,0.0,,
,,,,,,2774,,,,,,3,,0.0,,
,,,,,,2779,,,,,,3,,0.0,,
,,,,,,2784,,,,,,3,,0.0,,
,,,,,,2789,,,,,,3,,0.0,,
,,,,,,2794,,,,,,3,,0.0,,
,,,,,,2799,,,,,,3,,0.0,,
,,,,,,2804,,,,,,3,,0.0,,
,,,,,,2809,,,,,,3,,0.0,,
,,,,,,2814,,,,,,3,,0.0,,
,,,,,,2819,,,,,,3,,0.0,,
,,,,,,2824,,,,,,3,,0.0,,
,,,,,,2829,,,,,,3,,0.0,,
,,,,,,2834,,,,,,3,,0.0,,
,,,,,,2839,,,,,,3,,0.0,,
,,,,,,2844,,,,,,3,,0.0,,
,,,,,,2849,,,,,,3,,0.0,,
,,,,,,2854,,,,,,3,,0.0,,
,,,,,,2859,,,,,,3,,0.0,,
,,,,,,2864,,,,,,3,,0.0,,
,,,,,,2869,,,,,,3,,0.0,,
,,,,,,2874,,,,,,3,,0.0,,
,,,,,,2879,,,,,,3,,0.0,,
,,,,,,2884,,,,,,3,,0.0,,
,,,,,,2889,,,,,,3,,0.0,,
,,,,,,2894,,,,,,3,,0.0,,
,,,,,,2899,,,,,,3,,0.0,,
,,,,,,2904,,,,,,3,,0.0,,
,,,,,,2909,,,,,,3,,0.0,,
,,,,,,2914,,,,,,3,,0.0,,
,,,,,,2919,,,,,,3,,0.0,,
,,,,,,2924,,,,,,3,,0.0,,
,,,,,,2929,,,,,,3,,0.0,,
,,,,,,2934,,,,,,3,,0.0,,
,,,,,,2939,,,,,,3,,0.0,,
,,,,,,2944,,,,,,3,,0.0,,
,,,,,,2949,,,,,,3,,0.0,,
,,,,,,2954,,,,,,3,,0.0,,
,,,,,,2959,,,,,,3,,0.0,,
,,,,,,2964,,,,,,3,,0.0,,
,,,,,,2969,,,,,,3,,0.0,,
,,,,,,2974,,,,,,3,,0.0,,
,,,,,,2979,,,,,,3,,0.0,,
,,,,,,2984,,,,,,3,,0.0,,
,,,,,,2989,,,,,,3,,0.0,,
,,,,,,2994,,,,,,3,,0.0,,
,,,,,,2999,,,,,,3,,0.0,,
,,,,,,3004,,,,,,3,,0.0,,
,,,,,,3009,,,,,,3,,0.0,,
,,,,,,3014,,,,,,3,,0.0,,
,,,,,,3019,,,,,,3,,0.0,,
,,,,,,3024,,,,,,3,,0.0,,
,,,,,,3029,,,,,,3,,0.0,,
,,,,,,3034,,,,,,3,,0.0,,
,,,,,,3039,,,,,,3,,0.0,,
,,,,,,3044,,,,,,3,,0.0,,
,,,,,,3049,,,,,,3,,0.0,,
,,,,,,3054,,,,,,3,,0.0,,
,,,,,,3059,,,,,,3,,0.0,,
,,,,,,3064,,,,,,3,,0.0,,
,,,,,,3069,,,,,,3,,0.0,,
,,,,,,3074,,,,,,3,,0.0,,
,,,,,,3079,,,,,,3,,0.0,,
,,,,,,3084,,,,,,3,,0.0,,
,,,,,,3089,,,,,,3,,0.0,,
,,,,,,3094,,,,,,3,,0.0,,
,,,,,,3099,,,,,,3,,0.0,,
,,,,,,3104,,,,,,3,,0.0,,
,,,,,,3109,,,,,,3,,0.0,,
,,,,,,3114,,,,,,3,,0.0,,
,,,,,,3119,,,,,,3,,0.0,,
,,,,,,3124,,,,,,3,,0.0,,
,,,,,,3129,,,,,,3,,0.0,,
,,,,,,3134,,,,,,3,,0.0,,
,,,,,,3139,,,,,,3,,0.0,,
,,,,,,3144,,,,,,3,,0.0,,
,,,,,,3149,,,,,,3,,0.0,,
,,,,,,3154,,,,,,3,,0.0,,
,,,,,,3159,,,,,,3,,0.0,,
,,,,,,3164,,,,,,3,,0.0,,
,,,,,,3169,,,,,,3,,0.0,,
,,,,,,3174,,,,,,3,,0.0,,
,,,,,,3179,,,,,,3,,0.0,,
,,,,,,3184,,,,,,3,,0.0,,
,,,,,,3189,,,,,,3,,0.0,,
,,,,,,3194,,,,,,3,,0.0,,
,,,,,,3199,,,,,,3,,0.0,,
,,,,,,3204,,,,,,3,,0.0,,
,,,,,,3209,,,,,,3,,0.0,,
,,,,,,3214,,,,,,3,,0.0,,
,,,,,,3219,,,,,,3,,0.0,,
,,,,,,3224,,,,,,3,,0.0,,
,,,,,,3229,,,,,,3,,0.0,,
,,,,,,3234,,,,,,3,,0.0,,
,,,,,,3239,,,,,,3,,0.0,,
,,,,,,3244,,,,,,3,,0.0,,
,,,,,,3249,,,,,,3,,0.0,,
,,,,,,3254,,,,,,3,,0.0,,
,,,,,,3259,,,,,,3,,0.0,,
,,,,,,3264,,,,,,3,,0.0,,
,,,,,,3269,,,,,,3,,0.0,,
,,,,,,3274,,,,,,3,,0.0,,
,,,,,,3279,,,,,,3,,0.0,,
,,,,,,3284,,,,,,3,,0.0,,
,,,,,,3289,,,,,,3,,0.0,,
,,,,,,3294,,,,,,3,,0.0,,
,,,,,,3299,,,,,,3,,0.0,,
,,,,,,3304,,,,,,3,,0.0,,
,,,,,,3309,,,,,,3,,0.0,,
,,,,,,3314,,,,,,3,,0.0,,
,,,,,,3319,,,,,,3,,0.0,,
,,,,,,3324,,,,,,3,,0.0,,
,,,,,,3329,,,,,,3,,0.0,,
,,,,,,3334,,,,,,3,,0.0,,
,,,,,,3339,,,,,,3,,0.0,,
,,,,,,3344,,,,,,3,,0.0,,
,,,,,,3349,,,,,,3,,0.0,,
,,,,,,3354,,,,,,3,,0.0,,
,,,,,,3359,,,,,,3,,0.0,,
,,,,,,3364,,,,,,3,,0.0,,
,,,,,,3369,,,,,,3,,0.0,,
,,,,,,3374,,,,,,3,,0.0,,
,,,,,,3379,,,,,,3,,0.0,,
,,,,,,3384,,,,,,3,,0.0,,
,,,,,,3389,,,,,,3,,0.0,,
,,,,,,3394,,,,,,3,,0.0,,
,,,,,,3399,,,,,,3,,0.0,,
,,,,,,3404,,,,,,3,,0.0,,
,,,,,,3409,,,,,,3,,0.0,,
,,,,,,3414,,,,,,3,,0.0,,
,,,,,,3419,,,,,,3,,0.0,,
,,,,,,3424,,,,,,3,,0.0,,
,,,,,,3429,,,,,,3,,0.0,,
,,,,,,3434,,,,,,3,,0.0,,
,,,,,,3439,,,,,,3,,0.0,,
,,,,,,3444,,,,,,3,,0.0,,
,,,,,,3449,,,,,,3,,0.0,,
,,,,,,3454,,,,,,3,,0.0,,
,,,,,,3459,,,,,,3,,0.0,,
,,,,,,3464,,,,,,3,,0.0,,
,,,,,,3469,,,,,,3,,0.0,,
,,,,,,3474,,,,,,3,,0.0,,
,,,,,,3479,,,,,,3,,0.0,,
,,,,,,3484,,,,,,3,,0.0,,
,,,,,,3489,,,,,,3,,0.0,,
,,,,,,3494,,,,,,3,,0.0,,
,,,,,,3499,,,,,,3,,0.0,,
,,,,,,3504,,,,,,3,,0.0,,
,,,,,,3509,,,,,,3,,0.0,,
,,,,,,3514,,,,,,3,,0.0,,
,,,,,,3519,,,,,,3,,0.0,,
,,,,,,3524,,,,,,3,,0.0,,
,,,,,,3527,,,,,,3,,,0.0,
,,,,,,3529,,,,,,4,,0.0,,
,,,,,,3534,,,,,,4,,0.0,,
,,,,,,3539,,,,,,4,,0.0,,
,,,,,,3544,,,,,,4,,0.0,,
,,,,,,3549,,,,,,4,,0.0,,
,,,,,,3554,,,,,,4,,0.0,,
,,,,,,3559,,,,,,4,,0.0,,
,,,,,,3564,,,,,,4,,0.0,,
,,,,,,3569,,,,,,4,,0.0,,
,,,,,,3574,,,,,,4,,0.0,,
,,,,,,3579,,,,,,4,,0.0,,
,,,,,,3584,,,,,,4,,0.0,,
,,,,,,3589,,,,,,4,,0.0,,
,,,,,,3594,,,,,,4,,0.0,,
,,,,,,3599,,,,,,4,,0.0,,
,,,,,,3604,,,,,,4,,0.0,,
,,,,,,3609,,,,,,4,,0.0,,
,,,,,,3614,,,,,,4,,0.0,,
,,,,,,3619,,,,,,4,,0.0,,
,,,,,,3624,,,,,,4,,0.0,,
,,,,,,3629,,,,,,4,,0.0,,
,,,,,,3634,,,,,,4,,0.0,,
,,,,,,3639,,,,,,4,,0.0,,
,,,,,,3644,,,,,,4,,0.0,,
,,,,,,3649,,,,,,4,,0.0,,
,,,,,,3654,,,,,,4,,0.0,,
,,,,,,3659,,,,,,4,,0.0,,
,,,,,,3664,,,,,,4,,0.0,,
,,,,,,3669,,,,,,4,,0.0,,
,,,,,,3674,,,,,,4,,0.0,,
,,,,,,3679,,,,,,4,,0.0,,
,,,,,,3684,,,,,,4,,0.0,,
,,,,,,3689,,,,,,4,,0.0,,
,,,,,,3694,,,,,,4,,0.0,,
,,,,,,3699,,,,,,4,,0.0,,
,,,,,,3704,,,,,,4,,0.0,,
,,,,,,3709,,,,,,4,,0.0,,
,,,,,,3714,,,,,,4,,0.0,,
,,,,,,3719,,,,,,4,,0.0,,
,,,,,,3724,,,,,,4,,0.0,,
,,,,,,3729,,,,,,4,,0.0,,
,,,,,,3734,,,,,,4,,0.0,,
,,,,,,3739,,,,,,4,,0.0,,
,,,,,,3744,,,,,,4,,0.0,,
,,,,,,3749,,,,,,4,,0.0,,
,,,,,,3754,,,,,,4,,0.0,,
,,,,,,3759,,,,,,4,,0.0,,
,,,,,,3764,,,,,,4,,0.0,,
,,,,,,3769,,,,,,4,,0.0,,
,,,,,,3774,,,,,,4,,0.0,,
,,,,,,3779,,,,,,4,,0.0,,
,,,,,,3784,,,,,,4,,0.0,,
,,,,,,3789,,,,,,4,,0.0,,
,,,,,,3794,,,,,,4,,0.0,,
,,,,,,3799,,,,,,4,,0.0,,
,,,,,,3804,,,,,,4,,0.0,,
,,,,,,3809,,,,,,4,,0.0,,
,,,,,,3814,,,,,,4,,0.0,,
,,,,,,3819,,,,,,4,,0.0,,
,,,,,,3824,,,,,,4,,0.0,,
,,,,,,3829,,,,,,4,,0.0,,
,,,,,,3834,,,,,,4,,0.0,,
,,,,,,3839,,,,,,4,,0.0,,
,,,,,,3844,,,,,,4,,0.0,,
,,,,,,3849,,,,,,4,,0.0,,
,,,,,,3854,,,,,,4,,0.0,,
,,,,,,3859,,,,,,4,,0.0,,
,,,,,,3864,,,,,,4,,0.0,,
,,,,,,3869,,,,,,4,,0.0,,
,,,,,,3874,,,,,,4,,0.0,,
,,,,,,3879,,,,,,4,,0.0,,
,,,,,,3884,,,,,,4,,0.0,,
,,,,,,3889,,,,,,4,,0.0,,
,,,,,,3894,,,,,,4,,0.0,,
,,,,,,3899,,,,,,4,,0.0,,
,,,,,,3904,,,,,,4,,0.0,,
,,,,,,3909,,,,,,4,,0.0,,
,,,,,,3914,,,,,,4,,0.0,,
,,,,,,3919,,,,,,4,,0.0,,
,,,,,,3924,,,,,,4,,0.0,,
,,,,,,3929,,,,,,4,,0.0,,
,,,,,,3934,,,,,,4,,0.0,,
,,,,,,3939,,,,,,4,,0.0,,
,,,,,,3944,,,,,,4,,0.0,,
,,,,,,3949,,,,,,4,,0.0,,
,,,,,,3954,,,,,,4,,0.0,,
,,,,,,3959,,,,,,4,,0.0,,
,,,,,,3964,,,,,,4,,0.0,,
,,,,,,3969,,,,,,4,,0.0,,
,,,,,,3974,,,,,,4,,0.0,,
,,,,,,3979,,,,,,4,,0.0,,
,,,,,,3984,,,,,,4,,0.0,,
,,,,,,3989,,,,,,4,,0.0,,
,,,,,,3994,,,,,,4,,0.0,,
,,,,,,3999,,,,,,4,,0.0,,
,,,,,,4004,,,,,,4,,0.0,,
,,,,,,4009,,,,,,4,,0.0,,
,,,,,,4014,,,,,,4,,0.0,,
,,,,,,4019,,,,,,4,,0.0,,
,,,,,,4024,,,,,,4,,0.0,,
,,,,,,4029,,,,,,4,,0.0,,
,,,,,,4034,,,,,,4,,0.0,,
,,,,,,4039,,,,,,4,,0.0,,
,,,,,,4044,,,,,,4,,0.0,,
,,,,,,4049,,,,,,4,,0.0,,
,,,,,,4054,,,,,,4,,0.0,,
,,,,,,4059,,,,,,4,,0.0,,
,,,,,,4064,,,,,,4,,0.0,,
,,,,,,4069,,,,,,4,,0.0,,
,,,,,,4074,,,,,,4,,0.0,,
,,,,,,4079,,,,,,4,,0.0,,
,,,,,,4084,,,,,,4,,0.0,,
,,,,,,4089,,,,,,4,,0.0,,
,,,,,,4094,,,,,,4,,0.0,,
,,,,,,4099,,,,,,4,,0.0,,
,,,,,,4104,,,,,,4,,0.0,,
,,,,,,4109,,,,,,4,,0.0,,
,,,,,,4114,,,,,,4,,0.0,,
,,,,,,4119,,,,,,4,,0.0,,
,,,,,,4124,,,,,,4,,0.0,,
,,,,,,4129,,,,,,4,,0.0,,
,,,,,,4134,,,,,,4,,0.0,,
,,,,,,4139,,,,,,4,,0.0,,
,,,,,,4144,,,,,,4,,0.0,,
,,,,,,4149,,,,,,4,,0.0,,
,,,,,,4154,,,,,,4,,0.0,,
,,,,,,4159,,,,,,4,,0.0,,
,,,,,,4164,,,,,,4,,0.0,,
,,,,,,4169,,,,,,4,,0.0,,
,,,,,,4174,,,,,,4,,0.0,,
,,,,,,4179,,,,,,4,,0.0,,
,,,,,,4184,,,,,,4,,0.0,,
,,,,,,4189,,,,,,4,,0.0,,
,,,,,,4194,,,,,,4,,0.0,,
,,,,,,4199,,,,,,4,,0.0,,
,,,,,,4204,,,,,,4,,0.0,,
,,,,,,4209,,,,,,4,,0.0,,
,,,,,,4214,,,,,,4,,0.0,,
,,,,,,4219,,,,,,4,,0.0,,
,,,,,,4224,,,,,,4,,0.0,,
,,,,,,4229,,,,,,4,,0.0,,
,,,,,,4234,,,,,,4,,0.0,,
,,,,,,4239,,,,,,4,,0.0,,
,,,,,,4244,,,,,,4,,0.0,,
,,,,,,4249,,,,,,4,,0.0,,
,,,,,,4254,,,,,,4,,0.0,,
,,,,,,4259,,,,,,4,,0.0,,
,,,,,,4264,,,,,,4,,0.0,,
,,,,,,4269,,,,,,4,,0.0,,
,,,,,,4274,,,,,,4,,0.0,,
,,,,,,4279,,,,,,4,,0.0,,
,,,,,,4284,,,,,,4,,0.0,,
,,,,,,4289,,,,,,4,,0.0,,
,,,,,,4294,,,,,,4,,0.0,,
,,,,,,4299,,,,,,4,,0.0,,
,,,,,,4304,,,,,,4,,0.0,,
,,,,,,4309,,,,,,4,,0.0,,
,,,,,,4314,,,,,,4,,0.0,,
,,,,,,4319,,,,,,4,,0.0,,
,,,,,,4324,,,,,,4,,0.0,,
,,,,,,4329,,,,,,4,,0.0,,
,,,,,,4334,,,,,,4,,0.0,,
,,,,,,4339,,,,,,4,,0.0,,
,,,,,,4344,,,,,,4,,0.0,,
,,,,,,4349,,,,,,4,,0.0,,
,,,,,,4354,,,,,,4,,0.0,,
,,,,,,4359,,,,,,4,,0.0,,
,,,,,,4364,,,,,,4,,0.0,,
,,,,,,4369,,,,,,4,,0.0,,
,,,,,,4374,,,,,,4,,0.0,,
,,,,,,4379,,,,,,4,,0.0,,
,,,,,,4384,,,,,,4,,0.0,,
,,,,,,4389,,,,,,4,,0.0,,
,,,,,,4394,,,,,,4,,0.0,,
,,,,,,4399,,,,,,4,,0.0,,
,,,,,,4404,,,,,,4,,0.0,,
,,,,,,4409,,,,,,4,,0.0,,
-0.2863660454750061,-0.2863660454750061,-0.2863660454750061,-0.2863660454750061,-0.2863660454750061,-0.2863660454750061,4,-0.2863660454750061,-0.2863660454750061,-0.2863660454750061,-0.2863660454750061,-0.2863660454750061,4,-0.2863660454750061,,,
,,,,,,4,,,,,,4,,,,
,,,,,,4409,,,,,,4,,,,0.0
,,,,,,4409,,,,,,4,,,0.0,
